,pl_name,pl_orbper_yrs,st_mass_x,sy_snum,sy_pnum,pl_orbper,pl_orbsmax,pl_bmasse,pl_bmassj,st_teff,st_rad,ra,dec,sy_dist,spec_type,st_rad_m,st_lum,st_lum_sol,r_0,r_1,hab_zone
3347,Kepler-636 b,0.04402644715795878,0.6833333333333332,2,1,16.080659824444446,0.10762000000000001,,,5033.543999999999,0.7071428571428571,293.59206140000003,41.0950891,310.301,K,491959285.7142857,1.107070816163522e+26,0.2892034524983077,0.7386926908439266,0.5127496753230724,0
3348,Kepler-637 b,0.06353407358126092,1.3222222222222224,1,1,23.20582037555555,0.17618,,,6303.15,1.7090000000000003,292.4172566000001,41.4168384,786.0910000000001,F,1188951300.0000002,1.589938414676088e+27,4.153444134472539,2.7994083385913178,1.9431567883384873,0
3349,Kepler-638 b,0.01664530000760514,0.89,1,1,6.079695827777778,0.06226,,,5400.804,1.719,284.9194213,41.617209300000006,991.2139999999999,G,1195908300.0,8.670637451010022e+26,2.265056805384018,2.067291001680756,1.4349712716110756,0
3350,Kepler-639 b,0.027964885758612824,1.0466666666666669,1,1,10.214174523333334,0.09302000000000002,,,5866.718999999999,1.407,292.18682709999996,41.726944,850.242,G,978849900.0,8.087884692258848e+26,2.1128225423873688,1.9966115363650432,1.3859104465320617,0
3351,Kepler-640 b,0.060912127635561635,1.0422222222222224,1,1,22.248154618888886,0.15924,,,5657.95,0.9979999999999999,296.03220000000005,42.13173920000001,557.787,G,694308599.9999999,3.520165731748948e+26,0.9195835244903208,1.3172179978102798,0.9143221654668161,0
3352,Kepler-641 b,0.025981125338809037,0.98,1,1,9.489606030000001,0.08732000000000002,,,5619.034,1.386,291.8235292,42.51619449999999,969.9179999999999,G,964240199.9999999,6.604481191996336e+26,1.7253085663522298,1.8042447677066047,1.2523826623869725,0
3353,Kepler-642 b,0.012094350222830633,1.25,1,1,4.417461418888888,0.056400000000000006,,,6453.713,1.3960000000000001,293.83455420000007,42.624948,781.5820000000001,F,971197200.0000001,1.1659368717638391e+27,3.0458120996965494,2.397251610166592,1.6640072387562581,0
3354,Kepler-643 b,0.044733457656095515,1.1385714285714286,1,1,16.338895408888888,0.13146666666666665,321.0083,1.01,4865.9349999999995,2.665454545454546,290.32724229999997,42.89822830000001,1063.58,K,1854356727.2727277,1.373641433209743e+27,3.588404997935588,2.6020329490233203,1.8061523639382213,0
3355,Kepler-644 b,0.008689705531979617,1.3333333333333333,1,1,3.1739149455555555,0.04646,,,6464.500999999999,1.7120000000000002,295.47570219999994,43.49311190000001,1318.0499999999997,F,1191038400.0000002,1.7652781916013446e+27,4.611489528739145,2.9497328080913467,2.047501699131084,0
3356,Kepler-645 b,0.008968697662179633,1.1877777777777778,1,1,3.2758168211111114,0.04551999999999999,,,6321.291,1.4180000000000001,290.3227098000001,44.0358625,1173.57,F,986502600.0000001,1.10723856299581e+27,2.8924727350987722,2.3361283626122638,1.6215796829855789,0
3357,Kepler-646 b,0.04345954416913834,0.8866666666666666,1,1,15.873598507777778,0.11652,,,5531.22,0.805,290.4714596,44.3870422,451.794,G,560038500.0,2.091900858990178e+26,0.5464735786285732,1.0154221899424378,0.7048362663694399,0
3358,Kepler-647 b,0.04442290713818542,1.0077777777777779,1,2,16.225466832222224,0.12387999999999999,,,5975.222,1.264,284.7882977,44.59162249999999,1087.8699999999997,G,879364800.0,7.023861462920992e+26,1.8348645409929447,1.8606473518405406,1.291533458192218,0
3359,Kepler-647 c,0.0812219703011636,1.005,1,2,29.666324652500002,0.1854,,,5977.277499999999,1.26,284.7882977,44.5916225,1087.87,G,876582000.0,6.989085810974917e+26,1.8257799924176898,1.8560355358187666,1.2883322526068308,0
3360,Kepler-648 b,0.047696552556087915,0.9988888888888887,1,1,17.42116582111111,0.13094,,,5724.433999999999,0.931,283.8996207,45.01691370000001,636.0299999999999,G,647696700.0,3.2099271745565574e+26,0.8385389693198948,1.2578350443189212,0.8731026021763862,0
3361,Kepler-649 b,0.08188165395999697,0.9611111111111111,1,1,29.907274108888892,0.18076,,,5861.2,0.9610000000000001,285.65583359999994,45.07945159999999,513.7479999999999,G,668567700.0,3.7588807365868485e+26,0.9819437660885184,1.361148076793803,0.9448154057748858,0
3362,Kepler-65 b,0.005899826233173625,1.2208333333333332,1,4,2.1549115316666665,0.0352,2.4,0.0076,6175.583333333333,1.4315384615384614,288.6887221000001,41.151107599999996,303.728,F,995921307.6923076,1.0279774663412674e+27,2.685416578738943,2.2509606245933544,1.5624620951733788,0
3363,Kepler-65 c,0.016043600122150267,1.2246153846153847,1,4,5.859924944615385,0.06853333333333333,16.0,0.0505,6175.583333333333,1.4307142857142858,288.6887221000001,41.151107599999996,303.728,F,995347928.5714287,1.0267941376213276e+27,2.682325333389048,2.2496646850305657,1.5615625430344522,0
3364,Kepler-65 d,0.022262130820828722,1.2246153846153847,1,4,8.131243282307691,0.08503333333333334,4.14,0.013000000000000001,6175.583333333333,1.4307142857142858,288.6887221000001,41.151107599999996,303.728,F,995347928.5714287,1.0267941376213276e+27,2.682325333389048,2.2496646850305657,1.5615625430344522,0
3365,Kepler-65 e,0.7085557837097879,1.25,1,4,258.8,0.7947844562233062,260.0,0.82,6211.0,1.44,288.68872210000006,41.1511076,303.728,F,1001808000.0,1.0642329682079036e+27,2.780127921128275,2.2903109787728195,1.5897764054128876,0
3366,Kepler-650 b,0.00830156711156742,1.0716666666666668,1,1,3.0321473875,0.04192,,,5908.049999999999,1.5350000000000001,289.0009451,45.1542968,884.3779999999999,G,1067899500.0000001,9.900543024140737e+26,2.5863487523878623,2.2090503177592384,1.5333708418169494,0
3367,Kepler-651 b,0.05854924683778234,0.8999999999999999,1,1,21.3851124075,0.14452,,,5521.060000000001,0.8488888888888888,287.3327284,46.2034366,509.40799999999996,G,590572000.0,2.3091767334988982e+26,0.6032332114678417,1.066853256401292,0.7405361764337572,0
3368,Kepler-652 b,0.01144969926838543,0.9100000000000001,1,1,4.182002657777778,0.0489,,,5381.2,0.873,288.00808989999996,46.4736108,394.55000000000007,G,607346100.0,2.203995121419952e+26,0.5757563013113772,1.0422728260794918,0.7234741317932378,0
3369,Kepler-653 b,0.040266950098106324,1.0366666666666666,1,2,14.707503523333335,0.12043999999999999,,,5616.897999999999,1.1809999999999998,282.21304469999995,46.7177898,595.634,G,821621699.9999999,4.787971450112914e+26,1.2507762408863412,1.536214559065127,1.0663345206344366,0
3370,Kepler-653 c,0.003389507453798768,1.045,1,2,1.2380175975,0.024339999999999994,,,5628.591111111111,1.1722222222222223,282.21304469999995,46.7177898,595.634,G,815515000.0,4.756465047527081e+26,1.2425457281941172,1.5311518220780886,1.06282031671916,0
3371,Kepler-654 b,0.037575990901209215,1.1155555555555554,1,1,13.724630676666667,0.11818,,,5940.4,1.5450000000000002,297.0683931,46.834249699999994,974.124,G,1074856500.0,1.0251450819587574e+27,2.6780174554826472,2.247857451786515,1.5603080859772671,0
3372,Kepler-655 b,0.12705390175678757,1.18,1,1,46.40643761666666,0.26586000000000004,,,6252.937,1.184,297.2590664,46.843165,752.562,F,823708800.0,7.391034413664692e+26,1.9307822397243186,1.9086606188556445,1.3248609668820206,0
3373,Kepler-656 b,0.0034503998053083884,0.9444444444444444,1,1,1.2602585288888888,0.02296,,,5351.816000000001,0.8949999999999999,288.32787779999995,47.38153799999999,890.3520000000001,G,622651499.9999999,2.266294643974062e+26,0.5920309937236317,1.0569009465410204,0.7336279672246762,0
3374,Kepler-657 b,0.06719652341014526,1.0099999999999998,1,1,24.543530175555556,0.16572,,,5860.555555555556,1.0855555555555556,291.1973006,47.307754499999994,1691.8800000000006,G,755221000.0,4.794296231176294e+26,1.2524284825434415,1.5372288731911494,1.0670385877590205,0
3375,Kepler-658 b,0.0035238242695261996,0.5777777777777778,1,1,1.2870768144444444,0.018779999999999998,,,3899.3,0.6060000000000001,282.9836209999999,47.5783897,388.384,K,421594200.00000006,2.9279081910691943e+25,0.07648662986074176,0.379887346411622,0.2636916757757089,0
3376,Kepler-659 b,0.0483826883078561,0.758888888888889,1,1,17.671776904444442,0.12018,,,4835.8,0.7380000000000001,287.6081777,47.5096893,722.6400000000001,K,513426600.00000006,1.0271920622862479e+26,0.2683364844007962,0.7115442738062109,0.49390511087270433,0
3377,Kepler-66 b,0.04877729714168378,1.006,1,1,17.815907781,0.1331,,,5895.145454545454,0.9809090909090908,293.98153779999996,46.687728,1202.9599999999998,G0 V,682418454.5454545,4.00775557691817e+26,1.0469580921938793,1.4054866156534198,0.9755921708442609,0
3378,Kepler-660 b,0.025389763127994524,0.7112499999999999,1,1,9.2736109825,0.07612,,,4819.555555555556,0.708888888888889,288.13829849999996,47.7245642,568.431,K,493174000.00000006,9.350824565725475e+25,0.24427441394267177,0.6788925692969031,0.47124054265183135,0
3379,Kepler-661 b,0.01650731701574264,0.7177777777777776,1,1,6.02929754,0.05816,,,4481.9,0.6679999999999999,283.71074630000004,47.8631748,534.7880000000001,K,464727599.99999994,6.209650848523553e+25,0.16221658433969574,0.5532350558813403,0.38401773673490147,0
3380,Kepler-662 b,0.059348307034755486,0.6988888888888889,1,1,21.676969144444442,0.12952000000000002,,,4841.858,0.7609999999999999,290.46508009999997,47.929125199999994,815.6369999999998,K,529427699.99999994,1.0976986114518429e+26,0.2867551231587886,0.7355592445115441,0.5105746523270605,0
3381,Kepler-663 b,0.013680450047912391,0.8811111111111111,1,1,4.996784380000001,0.055319999999999994,,,5243.4,0.8559999999999999,297.80822320000004,47.9466342,1063.09,G,595519199.9999999,1.91013954458387e+26,0.49899152157363375,0.9703058471076965,0.6735196032603882,0
3382,Kepler-664 b,0.006914703366035439,1.0377777777777777,1,1,2.525595404444444,0.03712,,,5860.5,0.992,288.75490290000005,48.226203000000005,1210.1199999999997,G,690134400.0,4.0033875366339655e+26,1.0458170158395939,1.4047204891107468,0.9750603784752808,0
3383,Kepler-665 b,0.04384139104418587,0.7755555555555556,1,1,16.01306807888889,0.11404,,,4922.1,0.768,297.0255947,48.47856689999999,612.838,K,534297600.0,1.1939600037383496e+26,0.31190177736111535,0.7671335734728824,0.5324913805201795,0
3384,Kepler-666 b,0.012316958624990495,1.0455555555555556,1,1,4.498769137777778,0.05416000000000001,,,5966.9,1.076,298.4568899,48.79159249999999,1508.7099999999998,G,748573200.0,5.061569308625992e+26,1.3222490356912204,1.5794965974335586,1.0963779357051606,0
3385,Kepler-667 b,0.11345558073465663,0.9049999999999999,1,1,41.439650863333334,0.22664,,,5333.8,1.5230000000000001,295.55499180000004,49.017295600000004,2302.4500000000003,G,1059551100.0000001,6.474590746055006e+26,1.6913768929088313,1.7864146093311477,1.2400061923997987,0
3386,Kepler-668 b,0.02287174745455928,0.8822222222222224,1,1,8.353905757777778,0.07705999999999999,,,5471.1,0.7769999999999999,285.4992845000001,49.277271299999995,784.6180000000002,G,540558899.9999999,1.865547263174492e+26,0.48734254523889553,0.958913049394888,0.6656115064284158,0
3387,Kepler-669 b,0.011295136512282302,1.1011111111111112,1,1,4.125548611111111,0.05252,,,6014.5,1.254,291.93616149999997,49.2539473,2063.41,F,872407800.0,7.096738411040772e+26,1.8539024062279967,1.8702751317265358,1.2982164010070252,0
3388,Kepler-67 b,0.04305512040246407,0.8600000000000001,1,1,15.725882727000002,0.11668333333333335,,,5252.363636363636,0.8009090909090909,294.15335049999993,46.16639759999999,1131.1900000000003,G9 V,557192454.5454545,1.683647607622451e+26,0.43982434890868627,0.9109650169418477,0.6323292790862327,0
3389,Kepler-670 b,0.00771117015742642,0.9377777777777777,1,1,2.8165049,0.03798,,,5556.7,0.975,297.0154644,49.225298800000004,939.7439999999999,G,678307500.0,3.1256665144900536e+26,0.8165273026358552,1.2412161585087116,0.8615669143199368,0
3390,Kepler-671 b,0.01172064303293026,0.931111111111111,1,1,4.280964867777778,0.05006000000000001,,,5573.0,0.9139999999999999,294.2657519,49.31409329999999,1168.26,G,635869800.0,2.779163971611278e+26,0.7260093969726431,1.1703969629539284,0.8124090981164617,0
3391,Kepler-672 b,0.10507188268005173,1.0022222222222223,1,1,38.37750514888889,0.22513999999999998,,,5691.356000000002,0.9619999999999997,291.7219993,49.48084920000001,1033.93,G,669263399.9999999,3.348719410440402e+26,0.8747960842320799,1.2847406934842884,0.8917786538618812,0
3392,Kepler-673 b,0.010208711345349456,0.8988888888888888,1,1,3.728731818888889,0.04546,,,5399.5,0.813,290.78575950000004,50.054056100000004,918.2099999999998,G,565604100.0,1.9375855215741567e+26,0.5061613170256417,0.97725193930663,0.6783411028689714,0
3393,Kepler-674 b,0.006142042756103127,0.5688888888888888,1,1,2.243381116666667,0.026860000000000002,,,4033.3,0.5760000000000001,285.17618639999995,50.1496897,342.25399999999996,K,400723200.00000006,3.0279777507656546e+25,0.0791007771882355,0.38632466839662866,0.2681600220835508,0
3394,Kepler-675 b,0.006399560508023424,0.7799999999999999,1,1,2.3374394755555556,0.031720000000000005,,,4913.759999999999,0.7600000000000001,293.8334488,50.23034789999999,665.6800000000001,K,528732000.00000006,1.1613110397199452e+26,0.3033727898954925,0.756572197723954,0.5251603996490393,0
3395,Kepler-676 b,0.031754183226100845,0.5288888888888889,1,1,11.598215423333334,0.08047999999999998,,,3704.4,0.5190000000000001,296.2220259,50.2873626,295.19599999999997,K,361068300.00000006,1.749330326561221e+25,0.04569828439292636,0.2936378349257143,0.20382319520275488,0
3396,Kepler-677 b,0.018002240617537454,0.9700000000000001,1,1,6.575318385555556,0.0674,,,5861.6,1.254,290.0980478000001,50.32157310000001,1954.0800000000004,G,872407800.0,6.402143354374145e+26,1.6724512419995154,1.7763919559407944,1.23304915554878,0
3397,Kepler-678 b,0.019917965359342916,0.9475,1,1,7.2750368475,0.07255999999999999,,,5438.222222222223,1.2255555555555555,295.4552577,50.4945093,1826.1499999999999,G,852619000.0,4.530638531271629e+26,1.1835523853896628,1.4943619736470755,1.037283333516259,0
3398,Kepler-679 b,0.03393170427865237,0.8622222222222223,1,1,12.393554987777778,0.09874,,,5461.2,0.7849999999999999,296.0213374,50.5678019,922.2439999999999,G,546124500.0,1.8904154022258336e+26,0.4938389243014194,0.9652831477269749,0.670033190698531,0
3399,Kepler-68 b,0.01478099531827515,1.072857142857143,2,3,5.398758539999998,0.061549999999999994,7.0691500000000005,0.0222125,5824.676666666666,1.2473333333333336,291.0323102000001,49.0402129,144.16599999999997,G,867769800.0000002,6.176151680473749e+26,1.6134147545647202,1.7447575138676392,1.2110907009666647,0
3400,Kepler-68 c,0.026297148757963462,1.063846153846154,2,3,9.605033583846154,0.09033166666666669,4.68,0.01469,5826.939285714284,1.2449999999999999,291.0323102000001,49.04021289999999,144.16599999999997,G,866146499.9999999,6.162632671008144e+26,1.6098831428965894,1.7428469135170275,1.2097644935713687,0
3401,Kepler-68 d,1.6788501026694043,1.0733333333333335,2,3,613.1999999999999,1.4,270.9003666666667,0.8523566666666668,5820.41,1.2466666666666668,291.0323102,49.04021289999999,144.166,G,867306000.0000001,6.151494147053471e+26,1.6069733926471972,1.7412711647373178,1.2086707171130369,1
3402,Kepler-680 b,0.010102429339493497,1.01125,1,1,3.68991231625,0.046919999999999996,,,5817.888888888889,1.06,291.6223810000001,50.6181793,1492.4799999999998,G,737442000.0,4.4395507907837795e+26,1.1597572598703707,1.479263751005356,1.0268031854743813,0
3403,Kepler-681 b,0.07226385893375922,0.82,1,1,26.394374475555555,0.16322,,,5053.7,0.7770000000000001,289.3997363999999,51.25024280000001,686.9229999999999,K,540558900.0000001,1.3581429238496419e+26,0.3547917773901886,0.8181799605869213,0.5679242726329153,0
3404,Kepler-682 b,0.03452952111339264,0.9655555555555555,1,1,12.611907586666664,0.10544,,,5668.7,1.311,289.11222039999996,51.73735889999999,1979.25,G,912062700.0,6.1207534477905124e+26,1.59894290694632,1.7369149113680493,1.2056469055491708,0
3405,Kepler-683 b,0.006951898959616701,0.9912500000000001,1,1,2.539181095,0.03658,,,5750.731111111111,0.9944444444444444,291.4399598,37.905629299999994,1023.0699999999999,G,691834999.9999999,3.7300865210737545e+26,0.9744217662157143,1.3559246418475004,0.9411896563854774,0
3406,Kepler-684 b,0.018536058249296525,0.8655555555555555,1,1,6.770295275555556,0.065,,,5587.445000000001,1.0139999999999998,290.8704935,38.2735978,1731.27,G,705439799.9999999,3.4561657499461396e+26,0.9028646159733907,1.3051889301346453,0.9059724137749804,0
3407,Kepler-685 b,0.004450437581565138,0.9811111111111112,1,1,1.6255223266666667,0.02682,,,5625.722,1.0530000000000002,293.87191429999996,38.42291840000001,938.7149999999999,G,732572100.0000001,3.830323182493991e+26,1.0006068919785764,1.3740223913878005,0.9537518697603864,0
3408,Kepler-686 b,0.004366174820898927,0.9566666666666666,1,1,1.5947453533333333,0.026039999999999997,,,5840.2,1.0050000000000001,285.213819,39.027466,1490.9400000000003,G,699178500.0000001,4.0523655129481464e+26,1.0586116804984709,1.413287136162499,0.9810067558373947,0
3409,Kepler-687 b,0.05614205543843639,0.748888888888889,1,1,20.50588574888889,0.13228,,,4855.8,0.7470000000000001,289.3154576000001,39.1532911,633.66,K,519687900.00000006,1.0699167191088236e+26,0.27949757552477106,0.7261913770380874,0.5040721228381104,0
3410,Kepler-688 b,0.010666491438132178,0.9044444444444445,1,1,3.8959359977777783,0.04614,,,5541.2,0.924,294.65523119999995,39.3083446,1357.75,G,642826800.0,2.7760344543305854e+26,0.7251918637227235,1.1697378062309063,0.8119515568413065,0
3411,Kepler-689 b,0.06123620190736938,0.8666666666666667,1,1,22.366522746666664,0.14566,,,5400.5,0.8560000000000002,294.71063469999996,39.5216975,1131.7299999999998,G,595519200.0000001,2.149557260035794e+26,0.5615353343876159,1.0293204704658458,0.7144834970978023,0
3412,Kepler-69 b,0.03756978693796279,0.9081818181818183,1,2,13.722364679090909,0.1049,,,5701.7225,1.0425,293.26090130000006,44.8688656,730.625,G4 V,725267250.0,3.961339285959273e+26,1.0348326243362782,1.3973240087897107,0.9699262503998942,0
3413,Kepler-69 c,0.6638357238753034,0.9081818181818182,1,2,242.4659981454546,0.7120571428571429,,,5701.7225,1.0424999999999998,293.26090130000006,44.8688656,730.625,G4 V,725267249.9999999,3.961339285959272e+26,1.034832624336278,1.3973240087897105,0.9699262503998941,0
3414,Kepler-690 b,0.021213123784318198,1.0666666666666667,1,1,7.748093462222221,0.07932,,,5801.6,1.137,294.4899225,39.771475800000005,1665.31,G,791010900.0,5.051003464527187e+26,1.3194888883299862,1.5778471649986616,1.0952330131197014,0
3415,Kepler-691 b,0.022215949368012775,0.5455555555555558,1,1,8.114375506666667,0.06442,,,3708.1,0.534,288.81173140000004,40.03323110000001,279.11499999999995,K,371503800.0,1.8593188495222866e+25,0.04857154779316318,0.30272831020309465,0.2101331781019819,0
3416,Kepler-692 b,0.05972059933378964,0.9144444444444445,1,1,21.812948906666666,0.14859999999999998,,,5497.4,0.9360000000000002,294.7768068,40.1537027,991.336,G,651175200.0000001,2.7596033104879605e+26,0.7208995063970639,1.1662708724473008,0.8095450497864183,0
3417,Kepler-693 b,0.04209626838124573,0.7499999999999999,2,1,15.375662026250003,0.10919999999999999,,,4936.0,0.7888888888888889,283.253527,40.3582155,1151.51,K,548830000.0,1.274083495891646e+26,0.33283267917754594,0.7924557950620622,0.5500683256548027,0
3418,Kepler-694 b,0.01742871479504145,0.9599999999999999,1,1,6.365838078888889,0.06618,,,5711.0,0.9089999999999998,291.14952690000007,40.42045689999999,1023.0599999999997,G,632391299.9999999,3.0313914019027248e+26,0.7918995302776188,1.222354309162275,0.8484743153971983,0
3419,Kepler-695 b,0.00832397199520876,0.77125,1,1,3.04033077125,0.03732,,,5017.777777777777,0.8988888888888891,299.3160934,40.8223815,842.947,K,625357000.0000001,1.766539395114672e+26,0.46147842087635105,0.9331205718734812,0.6477081419592617,0
3420,Kepler-696 b,0.011472753502167466,1.0833333333333333,1,1,4.190423216666667,0.053000000000000005,,,5938.221,1.1679999999999997,293.4965906000001,41.1375635,1416.4400000000003,G,812577599.9999998,5.850280896732596e+26,1.5282865456459238,1.6981046846665986,1.1787075146670856,0
3421,Kepler-697 b,0.010157077642406268,0.958888888888889,1,1,3.709872608888889,0.04614,,,5585.8,0.9400000000000001,283.86439370000005,41.346385899999994,1277.33,G,653958000.0,2.966626291751887e+26,0.7749807449717573,1.209226124718379,0.8393616324173537,0
3422,Kepler-698 b,0.04470843496235455,0.9777777777777779,1,1,16.32975587,0.12519999999999998,,,5752.5,1.245,288.5099994,41.30174649999999,1995.5700000000002,G,866146500.0000001,5.8537048301322896e+26,1.5291809901077036,1.6986015280655469,1.1790523891929268,0
3423,Kepler-699 b,0.07613295566202753,0.9311111111111112,1,1,27.807562055555554,0.17270000000000002,,,5795.2,1.1790000000000003,296.8881532,41.396089599999996,2089.7000000000003,G,820230300.0000002,5.4071315056943915e+26,1.4125212919786811,1.632523970166234,1.1331858918267401,0
3424,Kepler-7 b,0.013375748409113134,1.2693333333333334,1,1,4.885492106428572,0.061735000000000005,139.907688,0.44020000000000004,5986.1875,1.9837500000000001,288.58149280000004,41.0897335,922.562,G,1380094875.0,1.7427727064230762e+27,4.552697770175225,2.9308694602085987,2.0344080600274737,0
3425,Kepler-700 b,0.221415707923036,0.9022222222222221,1,1,80.8720873188889,0.34588,,,5606.7,1.093,287.15422399999994,41.56577750000001,1491.76,G,760400100.0,4.0713196962189766e+26,1.0635631390331703,1.416588473705815,0.9832983173682571,0
3426,Kepler-701 b,0.028351392197125253,0.8866666666666666,1,1,10.355345999999999,0.08920000000000002,,,5405.3,0.8910000000000002,288.99418000000003,41.633312499999995,774.1519999999999,G,619868700.0000001,2.3372234040863504e+26,0.6105599279222441,1.0733125658466103,0.7450197849247446,0
3427,Kepler-702 b,0.02881942256901665,0.8511111111111112,1,1,10.526294093333332,0.08820000000000001,,,5325.321,0.89,293.8781041000001,41.6617245,992.0710000000001,G,619173000.0,2.1969935705001933e+26,0.5739272650209492,1.0406159868630687,0.722324067929315,0
3428,Kepler-703 b,0.012548997158719292,1.021111111111111,1,1,4.583521212222221,0.0536,,,5853.0,0.986,299.1868586,41.74269900000001,1156.83,G,685960200.0,3.934898494649035e+26,1.027925416574983,1.3926528347244354,0.9666838425420188,0
3429,Kepler-704 b,0.010299323730321696,0.95375,1,1,3.7618279924999993,0.046599999999999996,,,5590.222222222223,1.0144444444444443,283.31636710000004,41.8370942,1228.83,G,705748999.9999999,3.4660788053009e+26,0.9054542333596917,1.3070593765725451,0.9072707490849543,0
3430,Kepler-705 b,0.15347320330732375,0.52,1,1,56.056087508,0.22821666666666665,,,3649.7272727272725,0.5109090909090909,289.5085611999999,41.812023399999994,276.8809999999999,M,355439454.5454545,1.5973295262789853e+25,0.04172752158513546,0.2805907568009723,0.19476681065299942,1
3431,Kepler-706 b,0.11336978508175526,0.8433333333333333,1,1,41.40831400111111,0.21856,,,5410.798,0.8489999999999999,291.76028030000003,41.94407940000001,886.6669999999997,G,590649299.9999999,2.1307194541907654e+26,0.5566142774793013,1.024800281950329,0.7113458930271809,0
3432,Kepler-707 b,0.00612592665982204,0.8462500000000001,1,1,2.2374947125,0.0316,,,5194.0,0.7488888888888887,290.007564,42.1164698,591.776,K,521001999.9999999,1.4076936862416213e+26,0.367736072685899,0.8329715760919864,0.5781915950820666,0
3433,Kepler-708 b,0.008673206436991406,1.008888888888889,1,1,3.1678886511111113,0.042480000000000004,,,5797.181,0.9949999999999998,293.8164588,42.21251589999999,1394.2199999999998,G,692221499.9999999,3.8563745623268726e+26,1.007412372603676,1.3786870788965746,0.9569897750967381,0
3434,Kepler-709 b,0.044038980594722034,0.83,1,1,16.085237662222223,0.11664000000000001,,,5184.299000000001,0.783,292.10527199999996,42.3803077,664.843,K,544733100.0,1.5273877251190262e+26,0.39900410792033075,0.8676623418544348,0.6022715394241211,0
3435,Kepler-710 b,0.011902232647349612,0.9288888888888889,1,1,4.347290474444446,0.04989999999999999,,,5686.823000000001,1.077,291.9641255,42.6961308,1448.34,G,749268900.0,4.183847621622641e+26,1.0929591488042425,1.4360317103795277,0.9967944753988531,0
3436,Kepler-711 b,0.0645835848140543,0.7500000000000001,1,1,23.58915435333333,0.14312,,,4944.7,0.75,297.4600468,42.83981719999999,624.5749999999999,K,521775000.0,1.1597060550817387e+26,0.30295351491163497,0.7560492083810755,0.5247973764066514,0
3437,Kepler-712 b,0.05755637935660507,0.8055555555555556,1,2,21.022467560000003,0.13757999999999998,,,5132.7,0.7439999999999999,294.90967390000003,42.9351987,872.4930000000002,K,517600799.99999994,1.3249363112644139e+26,0.34611711370543724,0.8081158072546206,0.560938429375629,0
3438,Kepler-712 c,0.6211923657160241,0.8055555555555556,1,2,226.8905115777778,0.6716,,,5132.7,0.7439999999999999,294.90967390000003,42.9351987,872.4930000000002,K,517600799.99999994,1.3249363112644139e+26,0.34611711370543724,0.8081158072546206,0.560938429375629,1
3439,Kepler-713 b,0.020290593657312343,1.0155555555555555,1,1,7.411139333333334,0.07464,,,5828.6,0.99,295.65138190000005,43.029778099999994,1089.8699999999997,G,688743000.0,3.9011531895324854e+26,1.019110028613502,1.3866683491705987,0.9625298241487953,0
3440,Kepler-714 b,0.022173544707582326,1.1155555555555554,1,1,8.098887204444445,0.08246,,,6086.7,1.279,282.6994685,43.2727437,2083.3699999999994,F,889800300.0,7.743446172824124e+26,2.0228438278014953,1.9536341693239272,1.3560785133483222,0
3441,Kepler-715 b,0.027396406510000762,1.0655555555555558,1,1,10.006537477777778,0.09303999999999998,,,5980.2,1.064,283.63079710000005,43.37936380000001,1327.4400000000003,G,740224800.0,4.99357638894831e+26,1.304487039955149,1.568851905631047,1.0889891225582262,0
3442,Kepler-716 b,0.02839611410449463,0.8244444444444444,1,2,10.371680676666664,0.0871,,,5100.8,0.7620000000000001,290.3931809,43.3638577,635.009,K,530123400.00000006,1.3555911708670616e+26,0.35412517525262843,0.8174109786538393,0.567390498248243,0
3443,Kepler-716 c,0.010869177178058081,0.822857142857143,1,2,3.9699669642857143,0.04586,,,5119.0,0.7657142857142859,290.3931809,43.3638577,635.009,K,532707428.5714287,1.3884799887160978e+26,0.3627168204587507,0.8272674049883347,0.5742321517064415,0
3444,Kepler-717 b,0.012069579849418208,0.97375,1,1,4.40841404,0.0522,,,5871.371111111111,1.3255555555555556,292.9655071,43.34634499999999,2805.48,G,922189000.0,7.201444241274184e+26,1.8812550264561607,1.8840217052269703,1.307758327151035,0
3445,Kepler-718 b,0.005619027737470529,1.078888888888889,1,1,2.0523498811111107,0.032499999999999994,,,5911.9,1.1139999999999999,299.56186759999997,43.5035173,1302.33,G,775009799.9999999,5.228105061926315e+26,1.3657536734394762,1.6052706075521066,1.1142684813730226,0
3446,Kepler-719 b,0.01370928578859881,0.9528571428571428,1,1,5.007316634285715,0.05593999999999999,,,5830.875,1.08375,295.5360628,43.884411600000014,2497.51,G,753964875.0,4.6822947980985484e+26,1.2231700099525988,1.5191668582834443,1.0545011789090348,0
3447,Kepler-720 b,0.012890698784698456,0.9366666666666664,1,1,4.708327731111111,0.05352,,,5536.2,1.132,298.63564779999996,44.170938799999995,1065.3699999999997,G,787532399.9999999,4.1515048062284275e+26,1.0845101374682413,1.430470392001494,0.9929341905631562,0
3448,Kepler-721 b,0.014762575754810252,0.8522222222222222,1,1,5.3920307944444446,0.057719999999999994,,,5099.2,0.8230000000000001,284.43051319999995,44.480377600000004,926.5980000000002,K,572561100.0,1.5793320992263043e+26,0.41257369363278584,0.8822929963354661,0.6124271337976653,0
3449,Kepler-722 b,0.011207605160848734,1.0550000000000002,1,2,4.093577785,0.05132,,,5974.333333333333,0.9866666666666666,290.2632874,44.556405100000006,1239.5,G,686423999.9999999,4.277246901060639e+26,1.1173581246239914,1.4519720646930645,1.0078591733444398,0
